ID,NAME,ALIAS,COVER,CATEGORIES,PUBLISHED_AT,MINUTE,SCORE,REGIONS
17,美丽人生,La vita è bella,https://p1.meituan.net/movie/580d81a2c78bf204f45323ddb4244b6c6821175.jpg@464w_644h_1e_1c,"['战争', '剧情', '爱情']",2020-01-03,116,9.1,['意大利']
18,海上钢琴师,La leggenda del pianista sull'oceano,https://p0.meituan.net/movie/609e45bd40346eb8b927381be8fb27a61760914.jpg@464w_644h_1e_1c,"['剧情', '爱情', '音乐']",2019-11-15,126,9.1,['意大利']
19,千与千寻,千と千尋の神隠し,https://p0.meituan.net/movie/30b20139e68c46d02e0893277d633b701292458.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2019-06-21,125,9.1,['日本']
20,迁徙的鸟,The Travelling Birds,https://p1.meituan.net/movie/a1634f4e49c8517ae0a3e4adcac6b0dc43994.jpg@464w_644h_1e_1c,['纪录片'],2001-12-12,98,9.1,"['法国', '德国', '意大利', '西班牙', '瑞士']"
21,黄金三镖客,"Il buono, il brutto, il cattivo.",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@464w_644h_1e_1c,"['西部', '冒险']",1966-12-23,161,9.1,"['意大利', '西班牙', '西德']"
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
14,初恋这件小事,สิ่งเล็กเล็กที่เรียกว่า...รัก,https://p1.meituan.net/movie/05bc2f0ccf97aacfa64fcac4f237cf8082385.jpg@464w_644h_1e_1c,"['喜剧', '爱情']",2012-06-05,118,8.9,['泰国']
15,借东西的小人阿莉埃蒂,借りぐらしのアリエッティ,https://p1.meituan.net/movie/640cc32445df972b066c9a04b194da141104515.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",2010-07-17,94,8.8,['日本']
16,一一,Yi yi: A One and a Two,https://p0.meituan.net/movie/6cb23356f9d8e0b506349561c633310d102189.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2000-05-15,173,8.8,"['中国台湾', '日本']"
17,美丽人生,La vita è bella,https://p1.meituan.net/movie/580d81a2c78bf204f45323ddb4244b6c6821175.jpg@464w_644h_1e_1c,"['战争', '剧情', '爱情']",2020-01-03,116,9.1,['意大利']
18,海上钢琴师,La leggenda del pianista sull'oceano,https://p0.meituan.net/movie/609e45bd40346eb8b927381be8fb27a61760914.jpg@464w_644h_1e_1c,"['剧情', '爱情', '音乐']",2019-11-15,126,9.1,['意大利']
19,千与千寻,千と千尋の神隠し,https://p0.meituan.net/movie/30b20139e68c46d02e0893277d633b701292458.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2019-06-21,125,9.1,['日本']
20,迁徙的鸟,The Travelling Birds,https://p1.meituan.net/movie/a1634f4e49c8517ae0a3e4adcac6b0dc43994.jpg@464w_644h_1e_1c,['纪录片'],2001-12-12,98,9.1,"['法国', '德国', '意大利', '西班牙', '瑞士']"
21,黄金三镖客,"Il buono, il brutto, il cattivo.",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@464w_644h_1e_1c,"['西部', '冒险']",1966-12-23,161,9.1,"['意大利', '西班牙', '西德']"
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
15,借东西的小人阿莉埃蒂,借りぐらしのアリエッティ,https://p1.meituan.net/movie/640cc32445df972b066c9a04b194da141104515.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",2010-07-17,94,8.8,['日本']
16,一一,Yi yi: A One and a Two,https://p0.meituan.net/movie/6cb23356f9d8e0b506349561c633310d102189.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2000-05-15,173,8.8,"['中国台湾', '日本']"
17,美丽人生,La vita è bella,https://p1.meituan.net/movie/580d81a2c78bf204f45323ddb4244b6c6821175.jpg@464w_644h_1e_1c,"['战争', '剧情', '爱情']",2020-01-03,116,9.1,['意大利']
18,海上钢琴师,La leggenda del pianista sull'oceano,https://p0.meituan.net/movie/609e45bd40346eb8b927381be8fb27a61760914.jpg@464w_644h_1e_1c,"['剧情', '爱情', '音乐']",2019-11-15,126,9.1,['意大利']
19,千与千寻,千と千尋の神隠し,https://p0.meituan.net/movie/30b20139e68c46d02e0893277d633b701292458.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2019-06-21,125,9.1,['日本']
20,迁徙的鸟,The Travelling Birds,https://p1.meituan.net/movie/a1634f4e49c8517ae0a3e4adcac6b0dc43994.jpg@464w_644h_1e_1c,['纪录片'],2001-12-12,98,9.1,"['法国', '德国', '意大利', '西班牙', '瑞士']"
21,黄金三镖客,"Il buono, il brutto, il cattivo.",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@464w_644h_1e_1c,"['西部', '冒险']",1966-12-23,161,9.1,"['意大利', '西班牙', '西德']"
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,"['剧情', '爱情', '犯罪']",2018-06-25,94,9.1,['中国香港']
16,一一,Yi yi: A One and a Two,https://p0.meituan.net/movie/6cb23356f9d8e0b506349561c633310d102189.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2000-05-15,173,8.8,"['中国台湾', '日本']"
17,美丽人生,La vita è bella,https://p1.meituan.net/movie/580d81a2c78bf204f45323ddb4244b6c6821175.jpg@464w_644h_1e_1c,"['战争', '剧情', '爱情']",2020-01-03,116,9.1,['意大利']
18,海上钢琴师,La leggenda del pianista sull'oceano,https://p0.meituan.net/movie/609e45bd40346eb8b927381be8fb27a61760914.jpg@464w_644h_1e_1c,"['剧情', '爱情', '音乐']",2019-11-15,126,9.1,['意大利']
19,千与千寻,千と千尋の神隠し,https://p0.meituan.net/movie/30b20139e68c46d02e0893277d633b701292458.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2019-06-21,125,9.1,['日本']
20,迁徙的鸟,The Travelling Birds,https://p1.meituan.net/movie/a1634f4e49c8517ae0a3e4adcac6b0dc43994.jpg@464w_644h_1e_1c,['纪录片'],2001-12-12,98,9.1,"['法国', '德国', '意大利', '西班牙', '瑞士']"
21,黄金三镖客,"Il buono, il brutto, il cattivo.",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@464w_644h_1e_1c,"['西部', '冒险']",1966-12-23,161,9.1,"['意大利', '西班牙', '西德']"
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,"['剧情', '爱情', '犯罪']",2018-06-25,94,9.1,['中国香港']
36,7号房的礼物,7번방의 선물,https://p1.meituan.net/movie/a53a0200eba15ba483c905c872db9bf4331099.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '家庭']",2013-01-23,127,8.8,['韩国']
17,美丽人生,La vita è bella,https://p1.meituan.net/movie/580d81a2c78bf204f45323ddb4244b6c6821175.jpg@464w_644h_1e_1c,"['战争', '剧情', '爱情']",2020-01-03,116,9.1,['意大利']
18,海上钢琴师,La leggenda del pianista sull'oceano,https://p0.meituan.net/movie/609e45bd40346eb8b927381be8fb27a61760914.jpg@464w_644h_1e_1c,"['剧情', '爱情', '音乐']",2019-11-15,126,9.1,['意大利']
19,千与千寻,千と千尋の神隠し,https://p0.meituan.net/movie/30b20139e68c46d02e0893277d633b701292458.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2019-06-21,125,9.1,['日本']
20,迁徙的鸟,The Travelling Birds,https://p1.meituan.net/movie/a1634f4e49c8517ae0a3e4adcac6b0dc43994.jpg@464w_644h_1e_1c,['纪录片'],2001-12-12,98,9.1,"['法国', '德国', '意大利', '西班牙', '瑞士']"
21,黄金三镖客,"Il buono, il brutto, il cattivo.",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@464w_644h_1e_1c,"['西部', '冒险']",1966-12-23,161,9.1,"['意大利', '西班牙', '西德']"
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,"['剧情', '爱情', '犯罪']",2018-06-25,94,9.1,['中国香港']
36,7号房的礼物,7번방의 선물,https://p1.meituan.net/movie/a53a0200eba15ba483c905c872db9bf4331099.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '家庭']",2013-01-23,127,8.8,['韩国']
25,爱·回家,집으로...,https://p0.meituan.net/movie/de1142a5dceb901eb939eb0bcfc2f88470909.jpg@464w_644h_1e_1c,"['剧情', '家庭']",2002-04-05,80,9.1,['韩国']
18,海上钢琴师,La leggenda del pianista sull'oceano,https://p0.meituan.net/movie/609e45bd40346eb8b927381be8fb27a61760914.jpg@464w_644h_1e_1c,"['剧情', '爱情', '音乐']",2019-11-15,126,9.1,['意大利']
19,千与千寻,千と千尋の神隠し,https://p0.meituan.net/movie/30b20139e68c46d02e0893277d633b701292458.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2019-06-21,125,9.1,['日本']
20,迁徙的鸟,The Travelling Birds,https://p1.meituan.net/movie/a1634f4e49c8517ae0a3e4adcac6b0dc43994.jpg@464w_644h_1e_1c,['纪录片'],2001-12-12,98,9.1,"['法国', '德国', '意大利', '西班牙', '瑞士']"
21,黄金三镖客,"Il buono, il brutto, il cattivo.",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@464w_644h_1e_1c,"['西部', '冒险']",1966-12-23,161,9.1,"['意大利', '西班牙', '西德']"
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,"['剧情', '爱情', '犯罪']",2018-06-25,94,9.1,['中国香港']
36,7号房的礼物,7번방의 선물,https://p1.meituan.net/movie/a53a0200eba15ba483c905c872db9bf4331099.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '家庭']",2013-01-23,127,8.8,['韩国']
25,爱·回家,집으로...,https://p0.meituan.net/movie/de1142a5dceb901eb939eb0bcfc2f88470909.jpg@464w_644h_1e_1c,"['剧情', '家庭']",2002-04-05,80,9.1,['韩国']
26,龙猫,となりのトトロ,https://p0.meituan.net/movie/c304c687e287c7c2f9e22cf78257872d277201.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2018-12-14,86,9.1,['日本']
19,千与千寻,千と千尋の神隠し,https://p0.meituan.net/movie/30b20139e68c46d02e0893277d633b701292458.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2019-06-21,125,9.1,['日本']
20,迁徙的鸟,The Travelling Birds,https://p1.meituan.net/movie/a1634f4e49c8517ae0a3e4adcac6b0dc43994.jpg@464w_644h_1e_1c,['纪录片'],2001-12-12,98,9.1,"['法国', '德国', '意大利', '西班牙', '瑞士']"
21,黄金三镖客,"Il buono, il brutto, il cattivo.",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@464w_644h_1e_1c,"['西部', '冒险']",1966-12-23,161,9.1,"['意大利', '西班牙', '西德']"
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,"['剧情', '爱情', '犯罪']",2018-06-25,94,9.1,['中国香港']
36,7号房的礼物,7번방의 선물,https://p1.meituan.net/movie/a53a0200eba15ba483c905c872db9bf4331099.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '家庭']",2013-01-23,127,8.8,['韩国']
25,爱·回家,집으로...,https://p0.meituan.net/movie/de1142a5dceb901eb939eb0bcfc2f88470909.jpg@464w_644h_1e_1c,"['剧情', '家庭']",2002-04-05,80,9.1,['韩国']
26,龙猫,となりのトトロ,https://p0.meituan.net/movie/c304c687e287c7c2f9e22cf78257872d277201.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2018-12-14,86,9.1,['日本']
27,七武士,七人の侍,https://p1.meituan.net/movie/4ffca83fd972f71e291f8ea8d78a4b58594878.jpg@464w_644h_1e_1c,"['剧情', '动作', '冒险']",1954-04-26,207,8.8,['日本']
20,迁徙的鸟,The Travelling Birds,https://p1.meituan.net/movie/a1634f4e49c8517ae0a3e4adcac6b0dc43994.jpg@464w_644h_1e_1c,['纪录片'],2001-12-12,98,9.1,"['法国', '德国', '意大利', '西班牙', '瑞士']"
21,黄金三镖客,"Il buono, il brutto, il cattivo.",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@464w_644h_1e_1c,"['西部', '冒险']",1966-12-23,161,9.1,"['意大利', '西班牙', '西德']"
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,"['剧情', '爱情', '犯罪']",2018-06-25,94,9.1,['中国香港']
36,7号房的礼物,7번방의 선물,https://p1.meituan.net/movie/a53a0200eba15ba483c905c872db9bf4331099.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '家庭']",2013-01-23,127,8.8,['韩国']
25,爱·回家,집으로...,https://p0.meituan.net/movie/de1142a5dceb901eb939eb0bcfc2f88470909.jpg@464w_644h_1e_1c,"['剧情', '家庭']",2002-04-05,80,9.1,['韩国']
26,龙猫,となりのトトロ,https://p0.meituan.net/movie/c304c687e287c7c2f9e22cf78257872d277201.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2018-12-14,86,9.1,['日本']
27,七武士,七人の侍,https://p1.meituan.net/movie/4ffca83fd972f71e291f8ea8d78a4b58594878.jpg@464w_644h_1e_1c,"['剧情', '动作', '冒险']",1954-04-26,207,8.8,['日本']
28,美国往事,Once Upon a Time in America,https://p1.meituan.net/movie/92198a6fc8c3f5d13aa1bdf203572c0f99438.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",2015-04-23,229,8.8,"['意大利', '美国']"
21,黄金三镖客,"Il buono, il brutto, il cattivo.",https://p0.meituan.net/movie/cd18ed2c5cda9e71e17e5e6ef61ced172912303.jpg@464w_644h_1e_1c,"['西部', '冒险']",1966-12-23,161,9.1,"['意大利', '西班牙', '西德']"
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,"['剧情', '爱情', '犯罪']",2018-06-25,94,9.1,['中国香港']
36,7号房的礼物,7번방의 선물,https://p1.meituan.net/movie/a53a0200eba15ba483c905c872db9bf4331099.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '家庭']",2013-01-23,127,8.8,['韩国']
25,爱·回家,집으로...,https://p0.meituan.net/movie/de1142a5dceb901eb939eb0bcfc2f88470909.jpg@464w_644h_1e_1c,"['剧情', '家庭']",2002-04-05,80,9.1,['韩国']
26,龙猫,となりのトトロ,https://p0.meituan.net/movie/c304c687e287c7c2f9e22cf78257872d277201.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2018-12-14,86,9.1,['日本']
27,七武士,七人の侍,https://p1.meituan.net/movie/4ffca83fd972f71e291f8ea8d78a4b58594878.jpg@464w_644h_1e_1c,"['剧情', '动作', '冒险']",1954-04-26,207,8.8,['日本']
28,美国往事,Once Upon a Time in America,https://p1.meituan.net/movie/92198a6fc8c3f5d13aa1bdf203572c0f99438.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",2015-04-23,229,8.8,"['意大利', '美国']"
29,完美的世界,A Perfect World,https://p1.meituan.net/movie/30310858fdab34c7a17cfd7ec8ad8bfc112201.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",1993-11-24,138,8.8,['美国']
22,海洋,Océans,https://p1.meituan.net/movie/a19a7f64a10e133b68de87d2f3bc46f3111417.jpg@464w_644h_1e_1c,['纪录片'],2011-08-12,104,9.1,"['法国', '瑞士', '西班牙', '美国', '阿联酋']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,"['剧情', '爱情', '犯罪']",2018-06-25,94,9.1,['中国香港']
36,7号房的礼物,7번방의 선물,https://p1.meituan.net/movie/a53a0200eba15ba483c905c872db9bf4331099.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '家庭']",2013-01-23,127,8.8,['韩国']
25,爱·回家,집으로...,https://p0.meituan.net/movie/de1142a5dceb901eb939eb0bcfc2f88470909.jpg@464w_644h_1e_1c,"['剧情', '家庭']",2002-04-05,80,9.1,['韩国']
26,龙猫,となりのトトロ,https://p0.meituan.net/movie/c304c687e287c7c2f9e22cf78257872d277201.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2018-12-14,86,9.1,['日本']
27,七武士,七人の侍,https://p1.meituan.net/movie/4ffca83fd972f71e291f8ea8d78a4b58594878.jpg@464w_644h_1e_1c,"['剧情', '动作', '冒险']",1954-04-26,207,8.8,['日本']
28,美国往事,Once Upon a Time in America,https://p1.meituan.net/movie/92198a6fc8c3f5d13aa1bdf203572c0f99438.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",2015-04-23,229,8.8,"['意大利', '美国']"
29,完美的世界,A Perfect World,https://p1.meituan.net/movie/30310858fdab34c7a17cfd7ec8ad8bfc112201.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",1993-11-24,138,8.8,['美国']
30,上帝之城,Cidade de Deus,https://p1.meituan.net/movie/b553d13f30100db731ab6cf45668e52d94703.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",,130,8.8,"['巴西', '法国']"
23,我爱你,그대를 사랑합니다,https://p1.meituan.net/movie/ed50b58bf636d207c56989872a91f4cf305138.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2011-02-17,118,9.1,['韩国']
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,"['剧情', '爱情', '犯罪']",2018-06-25,94,9.1,['中国香港']
36,7号房的礼物,7번방의 선물,https://p1.meituan.net/movie/a53a0200eba15ba483c905c872db9bf4331099.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '家庭']",2013-01-23,127,8.8,['韩国']
25,爱·回家,집으로...,https://p0.meituan.net/movie/de1142a5dceb901eb939eb0bcfc2f88470909.jpg@464w_644h_1e_1c,"['剧情', '家庭']",2002-04-05,80,9.1,['韩国']
26,龙猫,となりのトトロ,https://p0.meituan.net/movie/c304c687e287c7c2f9e22cf78257872d277201.jpg@464w_644h_1e_1c,"['动画', '冒险', '奇幻', '家庭']",2018-12-14,86,9.1,['日本']
27,七武士,七人の侍,https://p1.meituan.net/movie/4ffca83fd972f71e291f8ea8d78a4b58594878.jpg@464w_644h_1e_1c,"['剧情', '动作', '冒险']",1954-04-26,207,8.8,['日本']
28,美国往事,Once Upon a Time in America,https://p1.meituan.net/movie/92198a6fc8c3f5d13aa1bdf203572c0f99438.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",2015-04-23,229,8.8,"['意大利', '美国']"
29,完美的世界,A Perfect World,https://p1.meituan.net/movie/30310858fdab34c7a17cfd7ec8ad8bfc112201.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",1993-11-24,138,8.8,['美国']
